data_ocorrencia,hora_ocorrencia,regiao_administrativa,tipo_crime,descricao_crime,sexo_vitima,idade_vitima,arma_utilizada,status
2023-01-12,00:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,28,Não,registrado
2023-01-25,12:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,50,Não,arquivado
2023-01-11,23:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,50,Não,registrado
2023-01-14,08:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,51,Não,registrado
2023-01-07,13:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,22,Não,registrado
2023-01-08,11:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,31,Não,arquivado
2023-01-27,01:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,24,Não,registrado
2023-01-26,02:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,56,Não,em investigação
2023-01-08,15:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,50,Não,em investigação
2023-01-21,01:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,16,Não,em investigação
2023-01-22,09:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,18,Não,arquivado
2023-01-24,17:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,16,Não,registrado
2023-01-07,12:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,33,Não,registrado
2023-01-05,14:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,29,Não,em investigação
2023-01-01,14:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,66,Não,registrado
2023-01-10,22:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,55,Não,registrado
2023-01-17,14:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,57,Não,em investigação
2023-01-20,17:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,28,Não,registrado
2023-01-01,02:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,21,Não,registrado
2023-01-11,22:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,62,Não,registrado
2023-01-06,09:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,17,Não,em investigação
2023-01-08,09:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,45,Não,registrado
2023-01-25,13:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,18,Não,em investigação
2023-01-08,00:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,16,Não,em investigação
2023-01-27,06:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,29,Não,registrado
2023-01-09,23:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,20,Não,registrado
2023-01-29,09:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,49,Não,registrado
2023-01-29,22:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,57,Não,registrado
2023-01-09,19:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,35,Não,registrado
2023-01-02,08:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,46,Não,em investigação
2023-01-27,03:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,48,Não,em investigação
2023-01-02,15:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,68,Não,arquivado
2023-01-31,17:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,55,Não,arquivado
2023-01-07,09:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,41,Não,em investigação
2023-01-28,22:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,44,Não,registrado
2023-01-25,12:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,35,Não,registrado
2023-01-21,04:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,57,Não,registrado
2023-01-21,18:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,40,Não,registrado
2023-01-14,09:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,28,Não,em investigação
2023-01-24,21:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,44,Não,em investigação
2023-01-26,09:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,69,Não,em investigação
2023-01-31,06:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,54,Não,em investigação
2023-01-13,01:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,52,Não,registrado
2023-01-17,05:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,37,Não,registrado
2023-01-09,08:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,37,Não,registrado
2023-01-19,19:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,27,Não,em investigação
2023-01-13,22:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,42,Não,em investigação
2023-01-11,05:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,15,Não,registrado
2023-01-06,19:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,22,Não,registrado
2023-01-22,01:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,50,Não,em investigação
2023-01-26,18:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,48,Não,em investigação
2023-01-10,23:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,28,Não,registrado
2023-01-25,13:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,57,Não,registrado
2023-01-21,18:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,23,Não,registrado
2023-01-23,13:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,42,Não,registrado
2023-01-09,22:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,22,Não,registrado
2023-01-20,12:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,57,Não,em investigação
2023-01-07,13:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,63,Não,em investigação
2023-01-19,03:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,33,Não,em investigação
2023-01-08,19:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,58,Não,em investigação
2023-01-12,19:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,63,Não,registrado
2023-01-23,11:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,21,Não,em investigação
2023-01-11,16:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,35,Não,em investigação
2023-01-14,20:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,22,Não,em investigação
2023-01-27,04:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,43,Não,registrado
2023-01-01,05:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,26,Não,em investigação
2023-01-02,12:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,66,Não,em investigação
2023-01-24,08:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,64,Não,em investigação
2023-01-03,14:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,64,Não,em investigação
2023-01-15,03:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,16,Não,em investigação
2023-01-10,02:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,56,Não,registrado
2023-01-15,09:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,40,Não,em investigação
2023-01-06,00:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,38,Não,registrado
2023-01-16,17:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,63,Não,registrado
2023-01-20,23:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,56,Não,registrado
2023-01-29,10:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,65,Não,registrado
2023-01-10,18:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,54,Não,em investigação
2023-01-25,00:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,23,Não,registrado
2023-01-09,00:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,63,Não,em investigação
2023-01-15,18:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,31,Não,em investigação
2023-01-28,21:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,29,Não,em investigação
2023-01-08,23:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,34,Não,arquivado
2023-01-30,13:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,65,Não,registrado
2023-01-22,20:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,18,Não,em investigação
2023-01-21,13:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,35,Não,arquivado
2023-01-11,08:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,67,Não,registrado
2023-01-09,06:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,17,Não,em investigação
2023-01-27,11:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,22,Não,registrado
2023-01-06,10:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,61,Não,registrado
2023-01-05,10:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,28,Não,registrado
2023-01-14,10:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,16,Não,registrado
2023-01-12,05:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,60,Não,em investigação
2023-01-09,08:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,35,Não,registrado
2023-01-15,16:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,44,Não,registrado
2023-01-11,23:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,19,Não,em investigação
2023-01-04,04:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,25,Não,arquivado
2023-01-14,13:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,34,Não,arquivado
2023-01-20,14:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,37,Não,registrado
2023-01-18,03:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,51,Não,registrado
2023-01-31,11:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,35,Não,em investigação
2023-01-06,06:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,55,Não,registrado
2023-01-27,11:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,46,Não,registrado
2023-01-04,01:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,46,Não,em investigação
2023-01-15,13:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,56,Não,em investigação
2023-01-19,18:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,55,Não,em investigação
2023-01-01,19:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,41,Não,em investigação
2023-01-20,06:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,65,Não,registrado
2023-01-24,10:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,57,Não,em investigação
2023-01-27,08:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,26,Não,registrado
2023-01-05,13:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,53,Não,registrado
2023-01-21,12:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,25,Não,em investigação
2023-01-28,05:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,44,Não,em investigação
2023-01-29,07:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,37,Não,em investigação
2023-01-11,04:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,41,Não,registrado
2023-01-14,03:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,20,Não,em investigação
2023-01-08,09:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,24,Não,registrado
2023-01-11,17:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,21,Não,registrado
2023-01-04,18:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,56,Não,registrado
2023-01-13,11:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,26,Não,registrado
2023-01-07,16:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,54,Não,registrado
2023-01-25,23:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,35,Não,em investigação
2023-01-08,13:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,46,Não,registrado
2023-01-26,02:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,47,Não,em investigação
2023-01-11,01:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,36,Não,registrado
2023-01-26,17:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,18,Não,registrado
2023-01-13,14:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,19,Não,registrado
2023-01-08,05:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,15,Não,registrado
2023-01-30,21:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,33,Não,em investigação
2023-01-13,08:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,34,Não,registrado
2023-01-25,06:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,68,Não,registrado
2023-01-11,08:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,69,Não,em investigação
2023-01-19,01:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,19,Não,registrado
2023-01-26,08:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,39,Não,arquivado
2023-01-21,06:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,38,Não,em investigação
2023-01-18,03:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,60,Não,em investigação
2023-01-20,23:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,52,Não,registrado
2023-01-18,23:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,15,Não,registrado
2023-01-31,18:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,24,Não,registrado
2023-01-25,18:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,37,Não,registrado
2023-01-17,11:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,29,Não,arquivado
2023-01-10,06:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,58,Não,registrado
2023-01-20,17:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,41,Não,em investigação
2023-01-23,19:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,57,Não,em investigação
2023-01-13,14:15,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,31,Não,registrado
2023-01-23,16:30,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,64,Não,registrado
2023-01-15,04:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,26,Não,registrado
2023-01-12,21:45,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,57,Não,registrado
2023-01-12,13:00,Brasília,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,40,Não,registrado
