data_ocorrencia,hora_ocorrencia,regiao_administrativa,tipo_crime,sexo_vitima,idade_vitima,risco
2023-01-08,11:45,1,3,1,44,1.8115384197042682e-06
2023-01-15,18:15,1,3,2,26,1.8115384197042682e-06
2023-01-18,18:30,1,3,2,49,1.8115384197042682e-06
2023-01-23,03:15,1,3,1,35,1.8115384197042682e-06
2023-01-02,02:30,1,3,2,38,1.8115384197042682e-06
2023-01-26,08:30,1,3,1,46,1.8115384197042682e-06
2023-01-20,19:30,1,3,1,45,1.8115384197042682e-06
2023-01-11,02:45,1,3,1,42,1.8115384197042682e-06
2023-01-07,02:15,1,3,1,40,1.8115384197042682e-06
2023-01-15,11:45,1,3,2,47,1.8115384197042682e-06
2023-01-31,13:15,1,3,2,51,1.8115384197042682e-06
2023-01-19,19:00,1,3,1,36,1.8115384197042682e-06
2023-01-26,08:45,1,3,2,60,1.8115384197042682e-06
2023-01-30,21:00,1,3,1,58,1.8115384197042682e-06
2023-01-16,09:00,1,3,2,33,1.8115384197042682e-06
2023-01-05,18:00,1,3,2,53,1.8115384197042682e-06
2023-01-08,22:45,1,3,2,38,1.8115384197042682e-06
2023-01-22,09:30,1,3,1,27,1.8115384197042682e-06
2023-01-21,08:00,1,3,2,54,1.8115384197042682e-06
2023-01-18,17:00,1,3,1,34,1.8115384197042682e-06
2023-01-29,10:45,1,3,1,58,1.8115384197042682e-06
2023-01-17,01:15,1,3,1,33,1.8115384197042682e-06
2023-01-14,20:45,1,3,2,58,1.8115384197042682e-06
2023-01-08,06:45,1,3,2,48,1.8115384197042682e-06
2023-01-21,02:30,1,3,2,27,1.8115384197042682e-06
2023-01-09,18:00,1,3,1,30,1.8115384197042682e-06
2023-01-05,05:15,1,3,2,51,1.8115384197042682e-06
2023-01-20,17:30,1,3,1,50,1.8115384197042682e-06
2023-01-28,14:15,1,3,1,35,1.8115384197042682e-06
2023-01-02,15:45,1,3,1,38,1.8115384197042682e-06
2023-01-19,21:45,1,3,2,28,1.8115384197042682e-06
2023-01-05,13:15,1,3,1,38,1.8115384197042682e-06
2023-01-24,00:30,1,3,2,54,1.8115384197042682e-06
2023-01-31,11:15,1,3,2,45,1.8115384197042682e-06
2023-01-05,19:45,1,3,1,37,1.8115384197042682e-06
2023-01-18,13:00,1,3,1,41,1.8115384197042682e-06
2023-01-17,14:15,1,3,2,37,1.8115384197042682e-06
2023-01-10,12:00,1,3,1,54,1.8115384197042682e-06
2023-01-17,07:30,1,3,1,44,1.8115384197042682e-06
2023-01-09,14:30,1,3,2,55,1.8115384197042682e-06
2023-01-16,08:30,1,3,1,51,1.8115384197042682e-06
2023-01-06,20:45,1,3,2,44,1.8115384197042682e-06
2023-01-25,22:15,1,3,1,28,1.8115384197042682e-06
2023-01-04,10:30,1,3,2,32,1.8115384197042682e-06
2023-01-18,08:30,1,3,1,45,1.8115384197042682e-06
2023-01-13,21:15,1,3,2,45,1.8115384197042682e-06
2023-01-18,05:00,1,3,2,33,1.8115384197042682e-06
2023-01-11,01:30,1,3,2,47,1.8115384197042682e-06
2023-01-14,04:15,1,3,2,42,1.8115384197042682e-06
2023-01-06,05:45,1,3,2,60,1.8115384197042682e-06
2023-01-04,18:45,1,3,1,60,1.8115384197042682e-06
2023-01-01,03:45,1,3,2,27,1.8115384197042682e-06
2023-01-24,19:00,1,3,2,49,1.8115384197042682e-06
2023-01-16,00:45,1,3,1,58,1.8115384197042682e-06
2023-01-14,08:30,1,3,2,51,1.8115384197042682e-06
2023-01-30,02:30,1,3,2,55,1.8115384197042682e-06
2023-01-25,22:30,1,3,2,45,1.8115384197042682e-06
2023-01-20,18:15,1,3,2,34,1.8115384197042682e-06
2023-01-06,21:45,1,3,2,32,1.8115384197042682e-06
2023-01-11,12:15,1,3,2,49,1.8115384197042682e-06
2023-01-26,02:00,1,3,1,38,1.8115384197042682e-06
2023-01-04,14:45,1,3,1,59,1.8115384197042682e-06
2023-01-28,18:45,1,3,1,47,1.8115384197042682e-06
2023-01-18,10:15,1,3,1,39,1.8115384197042682e-06
2023-01-07,17:15,1,3,1,36,1.8115384197042682e-06
2023-01-11,13:30,1,3,2,47,1.8115384197042682e-06
2023-01-07,02:00,1,3,1,37,1.8115384197042682e-06
2023-01-27,04:00,1,3,1,54,1.8115384197042682e-06
2023-01-17,20:45,1,3,2,45,1.8115384197042682e-06
2023-01-15,03:00,1,3,2,54,1.8115384197042682e-06
2023-01-22,22:45,1,3,1,53,1.8115384197042682e-06
2023-01-06,20:00,1,3,2,47,1.8115384197042682e-06
2023-01-09,03:00,1,3,1,27,1.8115384197042682e-06
2023-01-02,12:15,1,3,1,41,1.8115384197042682e-06
2023-01-19,18:30,1,3,2,47,1.8115384197042682e-06
2023-01-05,23:45,1,3,2,53,1.8115384197042682e-06
2023-01-26,09:00,1,3,2,52,1.8115384197042682e-06
2023-01-22,08:45,1,3,2,35,1.8115384197042682e-06
2023-01-14,18:00,1,3,1,28,1.8115384197042682e-06
2023-01-11,13:00,1,3,1,43,1.8115384197042682e-06
2023-01-01,04:00,1,3,2,29,1.8115384197042682e-06
2023-01-18,04:00,1,3,1,29,1.8115384197042682e-06
2023-01-22,06:15,1,3,2,57,1.8115384197042682e-06
2023-01-23,08:30,1,3,1,50,1.8115384197042682e-06
2023-01-28,06:15,1,3,1,39,1.8115384197042682e-06
2023-01-10,20:30,1,3,2,35,1.8115384197042682e-06
2023-01-25,18:15,1,3,2,30,1.8115384197042682e-06
2023-01-11,14:15,1,3,1,44,1.8115384197042682e-06
2023-01-23,08:00,1,3,1,56,1.8115384197042682e-06
2023-01-14,16:45,1,3,1,53,1.8115384197042682e-06
2023-01-21,23:45,1,3,2,54,1.8115384197042682e-06
2023-01-26,18:15,1,3,2,39,1.8115384197042682e-06
2023-01-27,20:45,1,3,2,49,1.8115384197042682e-06
2023-01-28,21:00,1,3,1,39,1.8115384197042682e-06
2023-01-30,01:15,1,3,1,34,1.8115384197042682e-06
2023-01-21,16:45,1,3,1,54,1.8115384197042682e-06
2023-01-27,04:30,1,3,2,53,1.8115384197042682e-06
2023-01-11,23:15,1,3,1,35,1.8115384197042682e-06
2023-01-26,10:00,1,3,1,44,1.8115384197042682e-06
2023-01-09,00:00,1,3,1,28,1.8115384197042682e-06
2023-01-23,14:45,1,3,2,37,1.8115384197042682e-06
2023-01-18,19:00,1,3,2,34,1.8115384197042682e-06
2023-01-01,17:45,1,3,1,27,1.8115384197042682e-06
2023-01-26,16:45,1,3,2,27,1.8115384197042682e-06
2023-01-08,01:00,1,3,2,44,1.8115384197042682e-06
2023-01-13,21:30,1,3,2,50,1.8115384197042682e-06
2023-01-06,16:15,1,3,2,35,1.8115384197042682e-06
2023-01-31,03:30,1,3,1,40,1.8115384197042682e-06
2023-01-22,23:45,1,3,1,29,1.8115384197042682e-06
2023-01-08,01:00,1,3,1,31,1.8115384197042682e-06
2023-01-24,04:30,1,3,2,50,1.8115384197042682e-06
2023-01-18,11:00,1,3,2,35,1.8115384197042682e-06
2023-01-02,09:45,1,3,1,26,1.8115384197042682e-06
2023-01-23,17:30,1,3,1,35,1.8115384197042682e-06
2023-01-13,19:30,1,3,2,39,1.8115384197042682e-06
2023-01-12,14:30,1,3,2,54,1.8115384197042682e-06
2023-01-03,01:45,1,3,1,54,1.8115384197042682e-06
2023-01-07,04:45,1,3,2,43,1.8115384197042682e-06
2023-01-31,22:00,1,3,2,55,1.8115384197042682e-06
2023-01-31,01:15,1,3,1,54,1.8115384197042682e-06
2023-01-23,12:00,1,3,2,46,1.8115384197042682e-06
2023-01-05,21:15,1,3,2,57,1.8115384197042682e-06
2023-01-06,21:45,1,3,1,36,1.8115384197042682e-06
2023-01-21,00:15,1,3,1,25,1.8115384197042682e-06
2023-01-01,17:30,1,3,2,36,1.8115384197042682e-06
2023-01-30,04:45,1,3,2,27,1.8115384197042682e-06
2023-01-07,09:15,1,3,2,32,1.8115384197042682e-06
2023-01-28,09:15,1,3,2,60,1.8115384197042682e-06
2023-01-25,05:45,1,3,1,42,1.8115384197042682e-06
2023-01-03,13:15,1,3,1,52,1.8115384197042682e-06
2023-01-13,05:00,1,3,2,55,1.8115384197042682e-06
2023-01-08,09:15,1,3,2,50,1.8115384197042682e-06
2023-01-30,21:15,1,3,1,49,1.8115384197042682e-06
2023-01-21,06:30,1,3,1,33,1.8115384197042682e-06
2023-01-03,11:30,1,3,2,55,1.8115384197042682e-06
2023-01-28,04:45,1,3,2,50,1.8115384197042682e-06
2023-01-04,10:30,1,3,2,34,1.8115384197042682e-06
2023-01-24,17:30,1,3,2,29,1.8115384197042682e-06
2023-01-19,21:45,1,3,2,31,1.8115384197042682e-06
2023-01-10,18:45,1,3,2,43,1.8115384197042682e-06
2023-01-12,05:15,1,3,1,58,1.8115384197042682e-06
2023-01-10,10:30,1,3,1,50,1.8115384197042682e-06
2023-01-17,20:45,1,3,2,31,1.8115384197042682e-06
2023-01-29,12:15,1,3,2,41,1.8115384197042682e-06
2023-01-10,16:30,1,3,1,49,1.8115384197042682e-06
2023-01-21,18:15,1,3,1,60,1.8115384197042682e-06
2023-01-12,12:00,1,3,2,56,1.8115384197042682e-06
2023-01-01,10:00,1,3,1,53,1.8115384197042682e-06
2023-01-26,08:45,1,3,2,47,1.8115384197042682e-06
2023-01-11,04:15,1,3,1,44,1.8115384197042682e-06
2023-01-22,17:45,1,3,1,32,1.8115384197042682e-06
2023-01-19,14:00,1,3,1,48,1.8115384197042682e-06
2023-01-03,22:45,1,3,1,25,1.8115384197042682e-06
2023-01-20,18:00,1,3,2,49,1.8115384197042682e-06
2023-01-02,23:00,1,3,1,30,1.8115384197042682e-06
2023-01-07,02:00,1,3,2,51,1.8115384197042682e-06
2023-01-04,23:00,1,3,1,56,1.8115384197042682e-06
2023-01-18,02:15,1,3,2,60,1.8115384197042682e-06
2023-01-16,07:45,1,3,1,27,1.8115384197042682e-06
2023-01-05,19:30,1,3,1,31,1.8115384197042682e-06
2023-01-11,03:15,1,3,1,58,1.8115384197042682e-06
2023-01-20,22:45,1,3,1,57,1.8115384197042682e-06
2023-01-04,23:45,1,3,1,59,1.8115384197042682e-06
2023-01-18,05:00,1,3,2,42,1.8115384197042682e-06
2023-01-09,10:30,1,3,2,40,1.8115384197042682e-06
2023-01-11,04:30,1,3,2,29,1.8115384197042682e-06
2023-01-20,03:15,1,3,1,43,1.8115384197042682e-06
2023-01-19,17:30,1,3,1,40,1.8115384197042682e-06
2023-01-29,14:45,1,3,2,44,1.8115384197042682e-06
2023-01-10,01:30,1,3,2,53,1.8115384197042682e-06
2023-01-06,09:15,1,3,1,41,1.8115384197042682e-06
2023-01-15,12:30,1,3,2,60,1.8115384197042682e-06
2023-01-02,10:30,1,3,1,41,1.8115384197042682e-06
2023-01-01,01:00,1,3,1,35,1.8115384197042682e-06
2023-01-20,21:00,1,3,2,50,1.8115384197042682e-06
2023-01-24,23:30,1,3,2,58,1.8115384197042682e-06
2023-01-18,15:00,1,3,1,51,1.8115384197042682e-06
2023-01-13,22:45,1,3,2,40,1.8115384197042682e-06
2023-01-08,18:45,1,3,1,36,1.8115384197042682e-06
2023-01-03,00:00,1,3,1,58,1.8115384197042682e-06
2023-01-01,06:30,1,3,2,31,1.8115384197042682e-06
2023-01-25,00:30,1,3,1,57,1.8115384197042682e-06
2023-01-06,14:45,1,3,1,57,1.8115384197042682e-06
2023-01-23,00:00,1,3,1,50,1.8115384197042682e-06
2023-01-20,19:15,1,3,1,54,1.8115384197042682e-06
2023-01-31,13:30,1,3,1,34,1.8115384197042682e-06
2023-01-24,18:00,1,3,2,60,1.8115384197042682e-06
2023-01-16,02:30,1,3,2,25,1.8115384197042682e-06
2023-01-21,21:00,1,3,1,55,1.8115384197042682e-06
2023-01-24,19:30,1,3,2,50,1.8115384197042682e-06
2023-01-20,21:00,1,3,1,52,1.8115384197042682e-06
2023-01-18,03:45,1,3,2,47,1.8115384197042682e-06
2023-01-14,16:00,1,3,2,57,1.8115384197042682e-06
2023-01-17,09:15,1,3,2,43,1.8115384197042682e-06
2023-01-28,00:45,1,3,2,54,1.8115384197042682e-06
2023-01-07,05:15,1,3,2,29,1.8115384197042682e-06
2023-01-10,10:00,1,3,2,57,1.8115384197042682e-06
2023-01-15,02:15,1,3,2,51,1.8115384197042682e-06
2023-01-12,01:45,1,3,1,30,1.8115384197042682e-06
2023-01-14,04:45,1,3,1,51,1.8115384197042682e-06
2023-01-22,11:00,1,3,1,54,1.8115384197042682e-06
2023-01-26,22:45,1,3,2,53,1.8115384197042682e-06
2023-01-17,03:30,1,3,1,28,1.8115384197042682e-06
2023-01-30,14:15,1,3,2,42,1.8115384197042682e-06
2023-01-02,02:30,1,3,2,48,1.8115384197042682e-06
2023-01-30,02:00,1,3,2,56,1.8115384197042682e-06
2023-01-03,22:00,1,3,2,56,1.8115384197042682e-06
2023-01-12,03:00,1,3,2,50,1.8115384197042682e-06
2023-01-31,01:30,1,3,1,54,1.8115384197042682e-06
2023-01-06,20:00,1,3,1,48,1.8115384197042682e-06
2023-01-24,05:30,1,3,2,27,1.8115384197042682e-06
2023-01-21,02:30,1,3,2,35,1.8115384197042682e-06
2023-01-13,11:00,1,3,1,25,1.8115384197042682e-06
2023-01-01,01:30,1,3,2,46,1.8115384197042682e-06
2023-01-22,23:45,1,3,2,44,1.8115384197042682e-06
2023-01-03,22:15,1,3,2,41,1.8115384197042682e-06
2023-01-02,09:30,1,3,1,36,1.8115384197042682e-06
2023-01-27,22:15,1,3,1,30,1.8115384197042682e-06
2023-01-05,09:45,1,3,1,31,1.8115384197042682e-06
2023-01-11,21:30,1,3,2,35,1.8115384197042682e-06
2023-01-30,15:30,1,3,1,54,1.8115384197042682e-06
2023-01-18,13:00,1,3,1,49,1.8115384197042682e-06
2023-01-02,13:00,1,3,1,36,1.8115384197042682e-06
2023-01-20,18:15,1,3,2,54,1.8115384197042682e-06
2023-01-23,06:30,1,3,1,57,1.8115384197042682e-06
2023-01-13,21:15,1,3,1,52,1.8115384197042682e-06
2023-01-25,11:00,1,3,2,35,1.8115384197042682e-06
2023-01-11,09:00,1,3,1,55,1.8115384197042682e-06
2023-01-25,04:30,1,3,1,28,1.8115384197042682e-06
2023-01-02,20:30,1,3,2,51,1.8115384197042682e-06
2023-01-07,03:45,1,3,1,37,1.8115384197042682e-06
2023-01-06,07:30,1,3,1,48,1.8115384197042682e-06
2023-01-30,08:15,1,3,2,42,1.8115384197042682e-06
2023-01-07,12:45,1,3,1,36,1.8115384197042682e-06
2023-01-26,19:15,1,3,1,56,1.8115384197042682e-06
2023-01-15,08:30,1,3,1,47,1.8115384197042682e-06
2023-01-16,18:30,1,3,2,43,1.8115384197042682e-06
2023-01-04,04:00,1,3,1,53,1.8115384197042682e-06
2023-01-11,18:00,1,3,2,28,1.8115384197042682e-06
2023-01-12,12:30,1,3,1,33,1.8115384197042682e-06
2023-01-11,10:15,1,3,1,53,1.8115384197042682e-06
2023-01-24,19:15,1,3,2,56,1.8115384197042682e-06
2023-01-27,00:45,1,3,2,26,1.8115384197042682e-06
2023-01-08,02:00,1,3,1,52,1.8115384197042682e-06
2023-01-29,19:00,1,3,2,46,1.8115384197042682e-06
2023-01-05,23:45,1,3,2,35,1.8115384197042682e-06
2023-01-27,08:30,1,3,1,60,1.8115384197042682e-06
2023-01-14,22:45,1,3,1,27,1.8115384197042682e-06
2023-01-03,03:45,1,3,2,31,1.8115384197042682e-06
2023-01-11,05:00,1,3,1,50,1.8115384197042682e-06
2023-01-09,21:15,1,3,2,31,1.8115384197042682e-06
2023-01-12,12:15,1,3,2,37,1.8115384197042682e-06
2023-01-05,01:45,1,3,2,58,1.8115384197042682e-06
2023-01-27,20:15,1,3,2,56,1.8115384197042682e-06
2023-01-25,01:45,1,3,1,43,1.8115384197042682e-06
2023-01-22,05:15,1,3,1,50,1.8115384197042682e-06
2023-01-12,02:45,1,3,1,56,1.8115384197042682e-06
2023-01-27,00:15,1,3,2,31,1.8115384197042682e-06
2023-01-14,13:45,1,3,2,50,1.8115384197042682e-06
2023-01-24,03:45,1,3,1,51,1.8115384197042682e-06
2023-01-16,04:15,1,3,1,60,1.8115384197042682e-06
2023-01-16,09:00,1,3,2,36,1.8115384197042682e-06
2023-01-27,19:00,1,3,1,39,1.8115384197042682e-06
2023-01-22,23:15,1,3,1,42,1.8115384197042682e-06
2023-01-21,21:30,1,3,1,52,1.8115384197042682e-06
2023-01-27,06:00,1,3,2,44,1.8115384197042682e-06
2023-01-06,03:45,1,3,1,32,1.8115384197042682e-06
2023-01-20,09:30,1,3,1,59,1.8115384197042682e-06
2023-01-05,20:30,1,3,2,34,1.8115384197042682e-06
2023-01-07,20:45,1,3,2,31,1.8115384197042682e-06
2023-01-21,21:15,1,3,2,44,1.8115384197042682e-06
2023-01-20,01:45,1,3,1,27,1.8115384197042682e-06
2023-01-12,14:00,1,3,2,50,1.8115384197042682e-06
2023-01-31,11:15,1,3,1,55,1.8115384197042682e-06
2023-01-14,16:45,1,3,2,37,1.8115384197042682e-06
2023-01-25,22:45,1,3,2,53,1.8115384197042682e-06
2023-01-20,09:45,1,3,2,28,1.8115384197042682e-06
2023-01-09,18:30,1,3,2,56,1.8115384197042682e-06
2023-01-24,11:00,1,3,2,49,1.8115384197042682e-06
2023-01-10,22:30,1,3,1,30,1.8115384197042682e-06
2023-01-11,16:45,1,3,1,41,1.8115384197042682e-06
2023-01-28,12:00,1,3,1,30,1.8115384197042682e-06
2023-01-18,04:45,1,3,1,41,1.8115384197042682e-06
2023-01-01,01:15,1,3,1,58,1.8115384197042682e-06
2023-01-01,20:00,1,3,1,60,1.8115384197042682e-06
2023-01-06,01:30,1,3,1,34,1.8115384197042682e-06
2023-01-07,21:45,1,3,1,56,1.8115384197042682e-06
2023-01-10,12:15,1,3,1,38,1.8115384197042682e-06
2023-01-16,05:00,1,3,2,53,1.8115384197042682e-06
2023-01-16,09:15,1,3,1,31,1.8115384197042682e-06
2023-01-24,14:30,1,3,1,36,1.8115384197042682e-06
2023-01-10,17:45,1,3,2,32,1.8115384197042682e-06
2023-01-27,20:00,1,3,2,47,1.8115384197042682e-06
2023-01-24,21:30,1,3,1,33,1.8115384197042682e-06
2023-01-28,13:00,1,3,2,57,1.8115384197042682e-06
2023-01-27,23:00,1,3,2,48,1.8115384197042682e-06
2023-01-31,20:30,1,3,2,48,1.8115384197042682e-06
2023-01-13,20:30,1,3,1,31,1.8115384197042682e-06
2023-01-17,01:45,1,3,2,49,1.8115384197042682e-06
2023-01-27,12:45,1,3,2,49,1.8115384197042682e-06
2023-01-27,14:45,1,3,1,44,1.8115384197042682e-06
2023-01-06,01:00,1,3,1,35,1.8115384197042682e-06
2023-01-23,23:15,1,3,2,26,1.8115384197042682e-06
2023-01-14,04:45,1,3,2,33,1.8115384197042682e-06
2023-01-25,03:45,1,3,1,29,1.8115384197042682e-06
2023-01-25,13:30,1,3,2,53,1.8115384197042682e-06
2023-01-14,16:00,1,3,1,49,1.8115384197042682e-06
2023-01-06,00:30,1,3,2,57,1.8115384197042682e-06
2023-01-21,09:15,1,3,2,40,1.8115384197042682e-06
2023-01-18,10:15,1,3,2,43,1.8115384197042682e-06
2023-01-04,01:30,1,3,1,60,1.8115384197042682e-06
2023-01-17,21:30,1,3,2,27,1.8115384197042682e-06
2023-01-07,22:45,1,3,1,44,1.8115384197042682e-06
2023-01-06,01:00,1,3,1,51,1.8115384197042682e-06
2023-01-28,01:15,1,3,2,48,1.8115384197042682e-06
2023-01-24,22:00,1,3,1,40,1.8115384197042682e-06
2023-01-16,06:00,1,3,2,50,1.8115384197042682e-06
2023-01-03,23:15,1,3,2,56,1.8115384197042682e-06
2023-01-02,12:45,1,3,2,47,1.8115384197042682e-06
2023-01-06,09:45,1,3,2,25,1.8115384197042682e-06
2023-01-22,04:45,1,3,1,51,1.8115384197042682e-06
2023-01-30,08:15,1,3,1,49,1.8115384197042682e-06
2023-01-12,20:30,1,3,2,25,1.8115384197042682e-06
2023-01-20,03:45,1,3,1,45,1.8115384197042682e-06
2023-01-28,15:45,1,3,1,28,1.8115384197042682e-06
2023-01-16,09:45,1,3,1,50,1.8115384197042682e-06
2023-01-14,23:30,1,3,2,56,1.8115384197042682e-06
2023-01-30,07:45,1,3,1,44,1.8115384197042682e-06
2023-01-20,23:45,1,3,1,50,1.8115384197042682e-06
2023-01-30,03:45,1,3,1,35,1.8115384197042682e-06
2023-01-12,01:30,1,3,2,58,1.8115384197042682e-06
2023-01-04,22:30,1,3,1,54,1.8115384197042682e-06
2023-01-04,03:30,1,3,1,59,1.8115384197042682e-06
2023-01-22,16:00,1,3,2,60,1.8115384197042682e-06
2023-01-24,02:15,1,3,1,50,1.8115384197042682e-06
2023-01-10,05:45,1,3,2,50,1.8115384197042682e-06
2023-01-06,07:15,1,3,2,33,1.8115384197042682e-06
2023-01-27,12:00,1,3,1,32,1.8115384197042682e-06
2023-01-31,08:15,1,3,1,42,1.8115384197042682e-06
2023-01-05,07:45,1,3,1,39,1.8115384197042682e-06
2023-01-08,20:45,1,3,1,51,1.8115384197042682e-06
2023-01-19,11:30,1,3,1,25,1.8115384197042682e-06
2023-01-23,12:00,1,3,1,60,1.8115384197042682e-06
2023-01-26,20:00,1,3,1,25,1.8115384197042682e-06
2023-01-07,13:30,1,3,1,27,1.8115384197042682e-06
2023-01-12,05:30,1,3,1,57,1.8115384197042682e-06
2023-01-28,19:15,1,3,2,25,1.8115384197042682e-06
2023-01-12,20:45,1,3,1,32,1.8115384197042682e-06
2023-01-06,11:15,1,3,2,32,1.8115384197042682e-06
2023-01-27,13:45,1,3,2,31,1.8115384197042682e-06
2023-01-04,13:15,1,3,2,45,1.8115384197042682e-06
2023-01-28,22:30,1,3,2,57,1.8115384197042682e-06
2023-01-13,11:15,1,3,1,32,1.8115384197042682e-06
2023-01-26,10:30,1,3,1,25,1.8115384197042682e-06
2023-01-31,19:45,1,3,2,25,1.8115384197042682e-06
2023-01-24,05:30,1,3,2,26,1.8115384197042682e-06
2023-01-15,08:30,1,3,1,29,1.8115384197042682e-06
2023-01-30,23:45,1,3,2,58,1.8115384197042682e-06
2023-01-25,21:15,1,3,1,55,1.8115384197042682e-06
2023-01-04,01:30,1,3,1,52,1.8115384197042682e-06
2023-01-28,21:30,1,3,2,39,1.8115384197042682e-06
2023-01-23,01:45,1,3,2,31,1.8115384197042682e-06
2023-01-01,16:00,1,3,2,30,1.8115384197042682e-06
2023-01-22,21:15,1,3,2,52,1.8115384197042682e-06
2023-01-14,12:00,1,3,2,35,1.8115384197042682e-06
2023-01-08,02:30,1,3,2,52,1.8115384197042682e-06
2023-01-21,18:00,1,3,1,58,1.8115384197042682e-06
2023-01-10,18:45,1,3,1,47,1.8115384197042682e-06
2023-01-19,22:45,1,3,1,44,1.8115384197042682e-06
2023-01-03,03:00,1,3,2,49,1.8115384197042682e-06
2023-01-12,12:45,1,3,1,32,1.8115384197042682e-06
2023-01-02,11:00,1,3,1,27,1.8115384197042682e-06
2023-01-13,06:00,1,3,1,60,1.8115384197042682e-06
2023-01-25,21:45,1,3,2,35,1.8115384197042682e-06
2023-01-08,12:00,1,3,2,26,1.8115384197042682e-06
2023-01-31,05:30,1,3,1,38,1.8115384197042682e-06
2023-01-27,15:15,1,3,2,42,1.8115384197042682e-06
2023-01-01,23:30,1,3,2,32,1.8115384197042682e-06
2023-01-06,12:45,1,3,2,40,1.8115384197042682e-06
2023-01-27,06:15,1,3,1,38,1.8115384197042682e-06
2023-01-05,23:45,1,3,2,58,1.8115384197042682e-06
2023-01-26,13:45,1,3,1,42,1.8115384197042682e-06
2023-01-08,07:00,1,3,2,35,1.8115384197042682e-06
2023-01-15,03:00,1,3,1,39,1.8115384197042682e-06
2023-01-27,21:45,1,3,2,30,1.8115384197042682e-06
2023-01-28,17:45,1,3,2,33,1.8115384197042682e-06
2023-01-08,04:15,1,3,2,50,1.8115384197042682e-06
2023-01-06,03:45,1,3,2,50,1.8115384197042682e-06
2023-01-13,21:30,1,3,1,46,1.8115384197042682e-06
2023-01-25,23:00,1,3,1,48,1.8115384197042682e-06
2023-01-22,20:15,1,3,1,37,1.8115384197042682e-06
2023-01-03,01:45,1,3,1,46,1.8115384197042682e-06
2023-01-18,19:00,1,3,2,48,1.8115384197042682e-06
2023-01-31,22:45,1,3,1,33,1.8115384197042682e-06
2023-01-25,22:15,1,3,2,39,1.8115384197042682e-06
2023-01-12,21:15,1,3,2,31,1.8115384197042682e-06
2023-01-24,19:45,1,3,1,57,1.8115384197042682e-06
2023-01-23,23:00,1,3,2,50,1.8115384197042682e-06
2023-01-20,07:30,1,3,2,56,1.8115384197042682e-06
2023-01-07,22:15,1,3,1,25,1.8115384197042682e-06
2023-01-05,14:45,1,3,1,37,1.8115384197042682e-06
2023-01-04,00:15,1,3,2,41,1.8115384197042682e-06
2023-01-22,03:30,1,3,2,37,1.8115384197042682e-06
2023-01-03,07:45,1,3,2,41,1.8115384197042682e-06
2023-01-07,09:30,1,3,2,40,1.8115384197042682e-06
2023-01-26,18:45,1,3,2,47,1.8115384197042682e-06
2023-01-26,17:00,1,3,2,43,1.8115384197042682e-06
2023-01-03,08:00,1,3,1,39,1.8115384197042682e-06
2023-01-19,18:00,1,3,1,56,1.8115384197042682e-06
2023-01-13,22:45,1,3,2,29,1.8115384197042682e-06
2023-01-27,04:00,1,3,1,30,1.8115384197042682e-06
2023-01-27,07:15,1,3,1,40,1.8115384197042682e-06
2023-01-18,04:30,1,3,1,34,1.8115384197042682e-06
2023-01-09,02:00,1,3,1,43,1.8115384197042682e-06
2023-01-17,06:45,1,3,2,35,1.8115384197042682e-06
2023-01-01,04:30,1,3,1,48,1.8115384197042682e-06
2023-01-08,10:30,1,3,1,30,1.8115384197042682e-06
2023-01-01,03:15,1,3,1,51,1.8115384197042682e-06
2023-01-20,14:00,1,3,1,37,1.8115384197042682e-06
2023-01-20,11:45,1,3,1,39,1.8115384197042682e-06
2023-01-17,14:15,1,3,1,45,1.8115384197042682e-06
2023-01-16,16:00,1,3,2,39,1.8115384197042682e-06
2023-01-26,04:15,1,3,1,53,1.8115384197042682e-06
2023-01-19,16:45,1,3,1,25,1.8115384197042682e-06
2023-01-01,15:45,1,3,1,55,1.8115384197042682e-06
2023-01-21,21:15,1,3,2,31,1.8115384197042682e-06
2023-01-22,11:30,1,3,2,49,1.8115384197042682e-06
2023-01-25,11:15,1,3,1,53,1.8115384197042682e-06
2023-01-23,14:45,1,3,1,33,1.8115384197042682e-06
2023-01-06,11:30,1,3,1,34,1.8115384197042682e-06
2023-01-23,20:15,1,3,2,26,1.8115384197042682e-06
2023-01-26,05:00,1,3,1,45,1.8115384197042682e-06
2023-01-21,04:15,1,3,2,34,1.8115384197042682e-06
2023-01-29,10:00,1,3,2,31,1.8115384197042682e-06
2023-01-06,05:00,1,3,1,46,1.8115384197042682e-06
2023-01-09,04:30,1,3,1,55,1.8115384197042682e-06
2023-01-11,02:00,1,3,2,30,1.8115384197042682e-06
2023-01-30,17:45,1,3,1,40,1.8115384197042682e-06
2023-01-15,12:15,1,3,2,40,1.8115384197042682e-06
2023-01-06,17:00,1,3,2,58,1.8115384197042682e-06
2023-01-06,20:15,1,3,2,40,1.8115384197042682e-06
2023-01-13,23:15,1,3,1,46,1.8115384197042682e-06
2023-01-02,02:45,1,3,2,48,1.8115384197042682e-06
2023-01-04,15:45,1,3,1,51,1.8115384197042682e-06
2023-01-26,07:45,1,3,1,49,1.8115384197042682e-06
2023-01-11,07:00,1,3,2,58,1.8115384197042682e-06
2023-01-27,08:30,1,3,2,50,1.8115384197042682e-06
2023-01-15,01:15,1,3,1,48,1.8115384197042682e-06
2023-01-07,04:00,1,3,2,51,1.8115384197042682e-06
